title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
Andy Hardy's Double Life,1942,92,NA,6,79,4.5,0,4.5,4.5,14.5,14.5,24.5,24.5,4.5,14.5,,0,0,1,1,0,0,0
Any Bonds Today?,1942,3,NA,6.9,43,4.5,0,4.5,4.5,4.5,14.5,14.5,24.5,4.5,24.5,,0,1,0,0,0,0,1
Apache Trail,1942,66,NA,6.2,20,0,0,0,14.5,24.5,34.5,34.5,4.5,0,0,,0,0,0,0,0,0,0
Aquarela do Brasil,1942,7,NA,5.4,20,4.5,0,0,14.5,24.5,14.5,24.5,0,4.5,24.5,,0,1,0,0,0,0,1
Arabian Nights,1942,86,NA,6.4,100,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,14.5,,1,0,0,0,0,0,0
"Arctic Giant, The",1942,9,NA,6.5,55,0,14.5,4.5,0,4.5,4.5,44.5,14.5,4.5,14.5,,0,1,0,0,0,0,1
Arizona Stage Coach,1942,58,NA,4.8,7,0,0,14.5,24.5,24.5,14.5,14.5,0,0,0,,0,0,0,0,0,0,0
"Army Mascot, The",1942,7,NA,6.5,47,0,0,0,4.5,24.5,4.5,34.5,14.5,4.5,4.5,,0,1,1,0,0,0,1
"Assassin a peur la nuit, L'",1942,100,NA,5.4,5,0,0,0,24.5,44.5,24.5,24.5,0,0,0,,0,0,0,0,0,0,0
"Assassin habite... au 21, L'",1942,79,NA,7.8,150,4.5,0,0,4.5,4.5,4.5,24.5,24.5,24.5,24.5,,0,0,1,0,0,0,0
Atlantic Convoy,1942,66,NA,6,5,0,0,0,0,24.5,44.5,24.5,0,0,24.5,,0,0,0,1,0,0,0
Baby Face Morgan,1942,63,NA,4.3,9,0,0,34.5,0,34.5,24.5,14.5,0,0,0,,0,0,1,1,0,0,0
Back-Room Boy,1942,82,NA,5.4,18,4.5,0,4.5,0,14.5,4.5,4.5,34.5,4.5,14.5,,0,0,1,0,0,0,0
Ballade i Nyhavn,1942,91,NA,6.2,6,0,0,0,14.5,14.5,0,14.5,34.5,0,14.5,,0,0,0,0,0,0,0
Bambi,1942,70,NA,7.5,9197,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,1,0,1,0,0,0
Bandit Ranger,1942,56,NA,5.3,12,0,0,0,4.5,24.5,14.5,4.5,14.5,0,24.5,,0,0,0,0,0,0,0
Barney Bear's Victory Garden,1942,7,NA,6.5,8,0,0,0,14.5,0,24.5,34.5,0,0,24.5,,0,1,1,0,0,0,1
"Bashful Bachelor, The",1942,78,165000,5.7,7,0,0,0,14.5,14.5,45.5,14.5,0,0,0,,0,0,1,0,0,0,0
Bats in the Belfry,1942,7,NA,4.4,7,0,24.5,0,14.5,24.5,0,24.5,0,0,0,,0,1,1,0,0,0,1
"Battle of Midway, The",1942,18,NA,6.6,127,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,0,1,0,1
"Bear and the Beavers, The",1942,8,NA,7,7,0,0,0,14.5,44.5,0,0,0,0,44.5,,0,1,1,0,0,0,1
Behind the Eight Ball,1942,60,NA,5,5,0,0,0,0,64.5,44.5,0,0,0,0,,0,0,1,0,0,0,0
Bellboy Donald,1942,7,NA,7.2,46,0,0,4.5,4.5,4.5,14.5,34.5,24.5,14.5,4.5,,0,1,1,0,0,0,1
Bells of Capistrano,1942,78,NA,5.2,13,0,0,0,14.5,24.5,24.5,34.5,4.5,0,0,,0,0,0,0,0,0,0
Below the Border,1942,57,NA,5.5,6,0,0,0,34.5,14.5,14.5,0,0,0,34.5,,0,0,0,0,0,0,0
Berlin Correspondent,1942,70,NA,6.1,38,0,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Beyond the Blue Horizon,1942,76,NA,6.2,18,0,0,0,14.5,14.5,4.5,14.5,24.5,0,24.5,,0,0,1,1,0,0,0
Beyond the Line of Duty,1942,22,NA,4.3,42,14.5,4.5,4.5,4.5,14.5,14.5,4.5,14.5,4.5,4.5,,0,0,0,1,0,0,1
"Bienfaiteur, Le",1942,88,NA,5.8,6,0,0,0,0,34.5,34.5,14.5,14.5,0,0,,0,0,0,0,0,0,0
"Big Shot, The",1942,82,NA,6.4,79,0,4.5,0,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Big Street, The",1942,88,NA,5.8,112,4.5,4.5,4.5,4.5,24.5,14.5,24.5,4.5,4.5,14.5,,0,0,0,1,0,1,0
Billion Dollar Limited,1942,9,NA,7,54,4.5,0,0,4.5,4.5,14.5,24.5,24.5,4.5,24.5,,0,1,0,0,0,0,1
Billy the Kid Trapped,1942,59,NA,5.3,7,0,0,0,14.5,24.5,24.5,14.5,0,0,14.5,,0,0,0,0,0,0,0
"Bird Came C.O.D., The",1942,8,NA,5.8,22,0,4.5,0,14.5,14.5,34.5,24.5,0,0,4.5,,0,1,1,0,0,0,1
Black Dragons,1942,64,NA,4.2,94,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Black Sheep of Whitehall, The",1942,80,NA,6.5,33,0,0,0,4.5,14.5,14.5,24.5,24.5,4.5,14.5,,0,0,1,0,0,0,0
"Black Swan, The",1942,85,NA,7.1,380,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,1,0
Blitz Wolf,1942,10,NA,7.7,88,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,,0,1,1,0,0,0,1
Blondie Goes to College,1942,72,NA,6.2,37,0,4.5,0,14.5,14.5,14.5,24.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Blondie for Victory,1942,71,NA,6.1,29,0,4.5,0,14.5,24.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Blondie's Blessed Event,1942,72,NA,6.2,30,4.5,0,4.5,4.5,24.5,24.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
"Blue, White and Perfect",1942,74,NA,6.5,5,0,0,0,0,0,44.5,24.5,0,0,44.5,,0,0,0,1,0,0,0
"Boogie Man Will Get You, The",1942,66,NA,5.1,47,4.5,4.5,4.5,24.5,14.5,14.5,4.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Born to Sing,1942,82,NA,6.2,12,24.5,0,0,4.5,4.5,14.5,4.5,14.5,0,14.5,,0,0,0,0,0,0,0
Boston Blackie Goes Hollywood,1942,68,NA,6.9,16,0,0,0,4.5,14.5,14.5,14.5,14.5,0,14.5,,0,0,0,1,0,0,0
Bowery at Midnight,1942,61,NA,5.6,75,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Bowling Alley-Cat, The",1942,8,NA,7.4,45,0,0,4.5,4.5,4.5,4.5,34.5,14.5,14.5,24.5,,0,1,1,0,0,0,1
Broadway,1942,91,NA,6.8,13,0,0,4.5,0,34.5,4.5,14.5,34.5,0,4.5,,0,0,0,0,0,0,0
"Bugle Sounds, The",1942,102,NA,6.2,31,0,0,0,4.5,24.5,34.5,14.5,14.5,0,0,,0,0,0,1,0,0,0
Bugs Bunny Gets the Boid,1942,7,NA,7.2,128,0,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,,0,1,1,0,0,0,1
Bullet Scars,1942,59,NA,5.8,16,0,0,0,14.5,14.5,34.5,14.5,4.5,4.5,0,,0,0,0,1,0,0,0
"Bulleteers, The",1942,8,NA,7.1,53,0,4.5,4.5,0,0,14.5,14.5,14.5,4.5,24.5,,0,1,0,0,0,0,1
Busses Roar,1942,58,NA,5.8,9,14.5,0,0,24.5,0,24.5,14.5,34.5,0,0,,0,0,0,1,0,0,0
Cactus Makes Perfect,1942,17,NA,7.5,59,0,0,0,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,0,1
Cairo,1942,101,NA,6,43,0,0,0,4.5,14.5,24.5,14.5,24.5,4.5,14.5,,0,0,1,0,0,1,0
Call Out the Marines,1942,68,NA,5.3,14,24.5,0,4.5,0,24.5,4.5,4.5,24.5,0,4.5,,0,0,1,0,0,0,0
Call of the Canyon,1942,71,NA,5.8,14,0,4.5,0,0,4.5,24.5,14.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
Calling All Girls,1942,19,NA,6.1,6,0,0,0,0,14.5,0,45.5,0,0,34.5,,0,0,0,0,0,0,1
Calling Dr. Gillespie,1942,84,NA,5.7,30,0,0,0,24.5,14.5,44.5,14.5,0,0,4.5,,0,0,0,1,0,0,0
Captains of the Clouds,1942,113,NA,6.2,173,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Casablanca,1942,102,950000,8.8,66030,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,44.5,,0,0,0,1,0,1,0
Case of the Missing Hare,1942,7,NA,7.5,65,0,4.5,0,4.5,4.5,4.5,24.5,34.5,4.5,14.5,,0,1,1,0,0,0,1
Castle in the Desert,1942,62,NA,7.1,116,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,4.5,24.5,,0,0,0,0,0,0,0
Cat People,1942,73,134000,7.4,1239,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,1,0
"Cena delle beffe, La",1942,87,NA,5.6,14,14.5,0,0,0,14.5,0,24.5,24.5,0,14.5,,0,0,0,1,0,0,0
Chichi ariki,1942,94,NA,8.6,46,0,4.5,0,4.5,4.5,4.5,14.5,24.5,14.5,34.5,,0,0,0,1,0,0,0
China Girl,1942,95,NA,6.2,45,4.5,0,4.5,4.5,24.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Chips Off the Old Block,1942,8,NA,6.1,10,0,0,0,14.5,34.5,24.5,24.5,14.5,0,14.5,,0,1,1,0,0,0,1
"Close Call for Ellery Queen, A",1942,67,NA,6,6,0,0,0,0,34.5,0,64.5,0,0,0,,0,0,0,0,0,0,0
Come on Danger,1942,59,NA,5.5,10,0,0,0,14.5,24.5,45.5,14.5,0,0,14.5,,0,0,0,0,0,0,0
Commandos Strike at Dawn,1942,98,NA,6.5,44,0,0,0,4.5,14.5,14.5,24.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Conrad the Sailor,1942,7,NA,6.3,32,4.5,0,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,,0,1,1,0,0,0,1
"Corpse Vanishes, The",1942,64,NA,4.1,246,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Courtship of Andy Hardy, The",1942,95,NA,6.3,41,0,0,0,4.5,4.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,1,0,0,0
Cowboy Serenade,1942,66,NA,5.6,7,0,0,14.5,14.5,24.5,0,0,14.5,14.5,14.5,,0,0,0,0,0,0,0
Crazy Cruise,1942,6,NA,6.2,18,0,0,4.5,0,24.5,24.5,24.5,24.5,0,0,,0,1,1,0,0,0,1
Crossroads,1942,83,NA,6.5,101,0,0,4.5,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Daffy Duckaroo, The",1942,7,NA,6,25,4.5,4.5,0,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,1,1,0,0,0,1
Daffy's Southern Exposure,1942,7,NA,6.8,28,4.5,0,4.5,0,14.5,14.5,14.5,34.5,14.5,4.5,,0,1,1,0,0,0,1
Dangerously They Live,1942,77,NA,5.9,60,0,4.5,4.5,4.5,4.5,44.5,24.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
"Daring Young Man, The",1942,73,NA,7.4,5,0,0,0,24.5,0,24.5,0,24.5,24.5,24.5,,0,0,1,0,0,0,0
"Dawn Express, The",1942,54,NA,6,6,14.5,0,0,14.5,34.5,0,14.5,0,0,14.5,,0,0,0,1,0,0,0
Dawn on the Great Divide,1942,63,NA,6.4,9,0,0,0,14.5,0,24.5,24.5,24.5,0,24.5,,0,0,0,0,0,0,0
"Day Will Dawn, The",1942,99,NA,7,36,0,4.5,0,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Der Fuehrer's Face,1942,8,NA,8.4,266,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,44.5,,0,1,1,0,0,0,1
Dernier atout,1942,105,NA,6.8,8,0,0,14.5,14.5,14.5,0,14.5,24.5,24.5,0,,0,0,0,0,0,0,0
"Desperate Chance for Ellery Queen, A",1942,70,NA,6.2,5,0,0,0,0,24.5,44.5,44.5,0,0,0,,0,0,0,0,0,0,0
Desperate Journey,1942,107,NA,6.1,253,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Destruction Inc.,1942,9,NA,7.1,37,4.5,0,4.5,4.5,0,14.5,24.5,24.5,4.5,14.5,,1,1,0,0,0,0,1
Ding Dog Daddy,1942,8,NA,6,23,0,0,4.5,0,14.5,34.5,34.5,4.5,4.5,0,,0,1,1,0,0,0,1
Dog Tired,1942,7,NA,6.5,20,0,0,0,0,14.5,34.5,24.5,24.5,4.5,4.5,,0,1,1,0,0,0,1
Dog Trouble,1942,8,NA,6.3,27,0,0,0,14.5,0,14.5,34.5,14.5,4.5,14.5,,0,1,1,0,0,0,1
Doktor Glas,1942,89,NA,4.5,16,0,0,14.5,14.5,34.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Don Winslow of the Navy,1942,237,NA,5.7,17,0,0,0,14.5,24.5,14.5,14.5,4.5,4.5,14.5,,1,0,0,0,0,0,0
Don't Talk,1942,22,NA,6.3,12,0,0,0,0,34.5,24.5,34.5,4.5,0,0,,0,0,0,1,0,0,1
Donald Gets Drafted,1942,9,NA,7.1,77,0,0,4.5,0,4.5,24.5,24.5,14.5,4.5,24.5,,0,1,1,0,0,0,1
Donald's Decision,1942,5,NA,6,29,0,0,4.5,0,24.5,34.5,24.5,0,0,4.5,,0,1,0,0,0,0,1
Donald's Garden,1942,7,NA,6,29,4.5,0,4.5,4.5,4.5,24.5,34.5,14.5,0,4.5,,0,1,1,0,0,0,1
Donald's Gold Mine,1942,7,NA,7.8,23,0,0,0,4.5,0,4.5,44.5,4.5,14.5,24.5,,0,1,1,0,0,0,1
Donald's Snow Fight,1942,7,NA,8.5,90,0,0,4.5,4.5,4.5,4.5,14.5,14.5,14.5,44.5,,0,1,1,0,0,0,1
Double Chaser,1942,7,NA,6.1,13,0,0,0,0,24.5,34.5,44.5,0,0,0,,0,1,1,0,0,0,1
"Dover Boys at Pimento University or The Rivals of Roquefort Hall, The",1942,9,NA,7.7,78,0,0,0,4.5,4.5,4.5,14.5,24.5,14.5,34.5,,0,1,1,0,0,0,1
Dr. Broadway,1942,68,NA,5.1,9,0,0,0,24.5,24.5,14.5,24.5,14.5,0,14.5,,0,0,0,0,0,0,0
Dr. Gillespie's New Assistant,1942,87,NA,6,10,0,14.5,0,24.5,0,24.5,44.5,14.5,0,0,,0,0,0,1,0,0,0
Dr. Kildare's Victory,1942,92,NA,6.2,26,4.5,0,4.5,4.5,14.5,34.5,24.5,14.5,0,4.5,,0,0,0,1,0,0,0
Dr. Renault's Secret,1942,58,NA,5.6,37,0,0,4.5,4.5,24.5,24.5,24.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Draft Horse, The",1942,8,NA,6.7,13,0,14.5,0,0,0,4.5,14.5,34.5,4.5,24.5,,0,1,1,0,0,0,1
Duck Soup,1942,17,NA,9,17,14.5,0,4.5,0,4.5,0,4.5,14.5,14.5,44.5,,0,0,1,0,0,0,1
"Ducktators, The",1942,7,NA,6.4,38,0,0,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,,0,1,1,0,0,0,1
Eagle Squadron,1942,109,NA,6.2,19,0,0,4.5,4.5,14.5,14.5,24.5,24.5,0,24.5,,0,0,0,1,0,0,0
"Early Bird Dood It!, The",1942,9,NA,6.9,18,4.5,0,0,0,4.5,14.5,24.5,24.5,4.5,14.5,,0,1,1,0,0,0,1
Eatin' on the Cuff or The Moth Who Came to Dinner,1942,7,NA,8,11,0,0,0,0,4.5,0,24.5,14.5,4.5,34.5,,0,1,1,0,0,0,1
Einmal der liebe Herrgott sein,1942,93,NA,6.9,13,0,0,0,0,24.5,4.5,14.5,14.5,4.5,34.5,,0,0,1,0,0,0,0
Electric Earthquake,1942,9,NA,7.1,48,14.5,0,0,0,4.5,14.5,34.5,14.5,4.5,24.5,,0,1,0,0,0,0,1
Eleventh Hour,1942,8,NA,6.7,33,0,4.5,4.5,0,4.5,34.5,24.5,4.5,4.5,24.5,,0,1,0,0,0,0,1
Emberek a havason,1942,88,NA,8.6,117,0,0,0,0,0,4.5,4.5,4.5,4.5,94.5,,0,0,0,0,0,0,0
Escape from Crime,1942,51,NA,5.3,30,0,4.5,0,24.5,34.5,14.5,14.5,0,0,14.5,,0,0,0,1,0,0,0
Even as I.O.U,1942,15,NA,7.7,30,4.5,4.5,0,0,4.5,0,34.5,14.5,24.5,24.5,,0,0,1,0,0,0,1
Eyes in the Night,1942,80,NA,7,92,0,0,0,0,4.5,14.5,34.5,24.5,4.5,4.5,,0,0,0,0,0,0,0
"Falcon Takes Over, The",1942,65,NA,6.2,78,0,0,0,4.5,24.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
"Falcon's Brother, The",1942,63,NA,6.5,55,4.5,0,4.5,4.5,24.5,14.5,34.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Famous Boners,1942,10,NA,6.1,5,0,0,0,0,44.5,0,64.5,0,0,0,,0,0,0,0,1,0,1
Fellow Americans,1942,11,NA,4.7,8,0,14.5,24.5,0,24.5,0,14.5,0,14.5,14.5,,0,0,0,0,1,0,1
"Film That Was Lost, The",1942,10,NA,7.9,15,0,0,0,0,0,14.5,14.5,24.5,4.5,44.5,,0,0,0,0,1,0,1
Fine Feathered Friend,1942,8,NA,7.7,29,0,0,0,4.5,0,14.5,24.5,24.5,14.5,14.5,,0,1,1,0,0,0,1
Fingers at the Window,1942,80,NA,6,66,4.5,0,4.5,14.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
"First of the Few, The",1942,90,NA,6.8,97,4.5,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,1,0,0,1,0,0,0
FitzPatrick Traveltalks No. T-322: Exotic Mexico,1942,9,NA,4.5,5,0,0,44.5,0,44.5,0,0,0,0,24.5,,0,0,0,0,1,0,1
Flag of Mercy,1942,10,NA,7,5,0,0,0,0,0,44.5,44.5,0,0,24.5,,0,0,0,0,0,0,1
"Fleet's In, The",1942,93,NA,6.9,51,0,0,0,4.5,4.5,14.5,4.5,14.5,24.5,24.5,,0,0,0,0,0,0,0
Fleets of Stren'th,1942,6,NA,6.8,5,0,0,0,0,0,44.5,24.5,24.5,0,24.5,,0,1,1,0,0,0,1
Flight Lieutenant,1942,80,NA,5.5,12,0,0,0,24.5,24.5,24.5,24.5,0,0,0,,0,0,0,1,0,0,0
Fly-By-Night,1942,74,NA,5.8,10,14.5,0,0,0,24.5,14.5,14.5,24.5,34.5,0,,0,0,0,1,0,0,0
Flying Fortress,1942,68,NA,5.4,22,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,0,4.5,,0,0,0,1,0,0,0
Flying Tigers,1942,102,NA,6.5,449,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,14.5,,1,0,0,1,0,1,0
Foney Fables,1942,8,NA,6.2,22,0,0,0,0,34.5,14.5,34.5,14.5,0,4.5,,0,1,1,0,0,0,1
Footlight Serenade,1942,80,NA,6.4,30,0,0,0,0,14.5,24.5,24.5,24.5,4.5,14.5,,0,0,1,0,0,1,0
For Me and My Gal,1942,104,802000,6.9,326,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,1,0
For the Common Defense!,1942,22,NA,5.4,14,0,0,0,14.5,24.5,45.5,0,0,0,4.5,,0,0,0,1,0,0,1
"Foreman Went to France, The",1942,87,NA,6.9,65,0,0,0,4.5,4.5,14.5,24.5,24.5,24.5,14.5,,0,0,0,1,0,0,0
"Forest Rangers, The",1942,87,NA,7.4,50,0,4.5,0,0,4.5,14.5,34.5,24.5,4.5,14.5,,1,0,0,0,0,0,0
Four Jacks and a Jill,1942,68,NA,5.3,20,0,4.5,14.5,24.5,4.5,34.5,14.5,14.5,0,0,,0,0,0,0,0,0,0
Fox Pop,1942,8,NA,7.1,28,0,0,14.5,0,4.5,14.5,24.5,34.5,4.5,14.5,,0,1,1,0,0,0,1
Fraidy Cat,1942,7,NA,6.5,32,0,0,4.5,4.5,4.5,14.5,34.5,14.5,0,14.5,,0,1,1,0,0,0,1
Fresh Hare,1942,7,NA,7.2,75,0,0,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,1,1,0,0,0,1
Friendly Enemies,1942,95,NA,5.4,8,14.5,0,0,14.5,24.5,24.5,24.5,0,0,0,,0,0,0,1,0,0,0
Frk. Vildkat,1942,98,NA,5.8,8,0,0,0,14.5,14.5,14.5,14.5,34.5,14.5,0,,0,0,0,0,0,0,0
Further Prophecies of Nostradamus,1942,11,NA,5.8,8,24.5,0,0,0,24.5,14.5,34.5,0,0,0,,0,0,0,0,0,0,1
G.P.U.,1942,99,NA,8.8,5,0,0,0,0,0,0,44.5,0,0,64.5,,1,0,0,0,0,0,0
Gang Busters,1942,251,NA,7.3,13,0,0,0,4.5,4.5,14.5,14.5,24.5,4.5,24.5,,0,0,0,0,0,0,0
"Garibaldino al convento, Un",1942,83,NA,7.1,8,0,0,0,14.5,0,0,45.5,24.5,14.5,0,,0,0,1,1,0,0,0
"Gay Sisters, The",1942,110,NA,6,70,4.5,0,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
"Gentleman After Dark, A",1942,74,NA,5.8,8,0,0,14.5,0,24.5,0,45.5,0,0,14.5,,0,0,0,1,0,0,0
Gentleman Jim,1942,104,NA,7.6,404,4.5,0,0,4.5,4.5,4.5,24.5,24.5,24.5,14.5,,0,0,0,1,0,0,0
George Washington Slept Here,1942,93,NA,7.2,152,0,4.5,4.5,4.5,4.5,14.5,14.5,34.5,14.5,14.5,,0,0,1,0,0,0,0
"Ghost of Frankenstein, The",1942,67,NA,5.7,420,4.5,4.5,4.5,14.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Girl Trouble,1942,81,NA,5.8,7,0,0,0,14.5,14.5,45.5,0,0,14.5,0,,0,0,1,0,0,0,0
"Glass Key, The",1942,85,NA,7.3,426,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
Glimpses of Ontario,1942,9,NA,6,5,0,0,0,0,24.5,24.5,44.5,24.5,0,0,,0,0,0,0,1,0,1
"Goldene Stadt, Die",1942,109,NA,5.9,34,14.5,4.5,4.5,4.5,4.5,14.5,24.5,0,4.5,14.5,,0,0,0,1,0,0,0
"Goose Steps Out, The",1942,79,NA,6.4,42,0,0,0,0,4.5,14.5,34.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
Gopher Goofy,1942,7,NA,6.5,5,0,0,0,0,0,44.5,0,44.5,0,24.5,,0,1,1,0,0,0,1
Grand Central Murder,1942,73,NA,6.6,78,0,0,4.5,4.5,14.5,24.5,24.5,24.5,4.5,4.5,,0,0,0,0,0,0,0
"Great Man's Lady, The",1942,90,NA,6.6,45,4.5,0,0,4.5,14.5,4.5,34.5,14.5,4.5,24.5,,0,0,0,1,0,1,0
"Great Mr. Handel, The",1942,89,NA,6.5,10,0,0,14.5,0,0,34.5,0,24.5,14.5,34.5,,0,0,0,1,0,0,0
"Guerra gaucha, La",1942,90,NA,7.9,22,4.5,0,0,0,0,4.5,4.5,24.5,14.5,44.5,,0,0,0,1,0,0,0
"Hare-Brained Hypnotist, The",1942,7,NA,6.9,61,0,0,0,4.5,4.5,24.5,24.5,34.5,4.5,4.5,,0,1,1,0,0,0,1
Hatter's Castle,1942,102,NA,7.2,41,0,0,0,0,0,14.5,14.5,14.5,14.5,44.5,,0,0,0,1,0,0,0
Heart of the Golden West,1942,65,NA,6.1,9,0,0,0,14.5,24.5,34.5,24.5,14.5,0,0,,0,0,0,0,0,0,0
Hedda Hopper's Hollywood No. 6,1942,9,NA,7.3,5,0,0,0,0,0,0,44.5,24.5,0,44.5,,0,0,0,0,1,0,1
Hen Hop,1942,4,NA,7.3,16,0,0,0,0,14.5,14.5,14.5,14.5,14.5,24.5,,0,1,0,0,0,0,1
"Henry Aldrich, Editor",1942,72,NA,7.3,49,4.5,0,0,4.5,0,4.5,4.5,14.5,34.5,34.5,,0,0,1,0,0,0,0
Henry and Dizzy,1942,71,NA,6.5,5,0,0,0,0,0,44.5,24.5,24.5,0,24.5,,0,0,1,0,0,0,0
"Hep Cat, The",1942,6,NA,6.4,37,0,0,0,4.5,4.5,24.5,14.5,24.5,4.5,4.5,,0,1,1,0,0,0,1
