title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
Back in Circulation,1937,81,NA,6.8,34,4.5,0,0,4.5,4.5,24.5,34.5,4.5,4.5,14.5,,0,0,1,1,0,0,0
Back to the Woods,1937,19,NA,6.5,61,0,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,1
Bad Guy,1937,69,NA,5.8,22,4.5,0,4.5,14.5,4.5,34.5,14.5,14.5,0,0,,0,0,0,1,0,0,0
"Bad Man of Brimstone, The",1937,89,NA,6.2,17,0,0,4.5,0,14.5,24.5,44.5,14.5,0,0,,0,0,0,0,0,0,0
Bank Alarm,1937,61,NA,4.5,5,0,24.5,24.5,0,0,64.5,0,0,0,0,,0,0,0,1,0,0,0
Bars and Stripes,1937,11,NA,4.9,10,0,0,0,24.5,45.5,24.5,14.5,0,0,0,,0,0,0,0,0,0,1
"Beg, Borrow or Steal",1937,72,NA,6.1,15,0,0,4.5,0,4.5,44.5,4.5,34.5,0,0,,0,0,1,0,0,1,0
Behind the Headlines,1937,58,NA,5.7,17,0,0,0,4.5,44.5,14.5,14.5,14.5,4.5,0,,0,0,0,1,0,0,0
Bells of St. Mary's,1937,44,NA,7,11,0,0,0,0,0,14.5,14.5,4.5,4.5,44.5,,0,0,0,0,0,0,1
Bespridannitsa,1937,86,NA,7.5,7,0,0,0,0,14.5,14.5,14.5,24.5,24.5,0,,0,0,0,1,0,1,0
Between Two Women,1937,88,NA,6.3,33,0,0,4.5,4.5,14.5,34.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Beware of Ladies,1937,53,NA,3.1,6,14.5,0,0,34.5,34.5,0,14.5,0,0,0,,0,0,0,1,0,0,0
Big City,1937,80,NA,6.3,43,0,0,0,4.5,14.5,34.5,24.5,14.5,4.5,0,,0,0,0,1,0,0,0
Big Fella,1937,73,NA,6.5,19,0,0,0,14.5,4.5,24.5,34.5,0,4.5,14.5,,0,0,0,1,0,0,0
"Big Shot, The",1937,60,NA,5.9,11,0,0,0,0,4.5,45.5,24.5,0,4.5,0,,0,0,1,0,0,0,0
Black Legion,1937,83,235000,6.8,218,4.5,4.5,0,4.5,4.5,14.5,34.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Blazing Sixes,1937,55,NA,5.7,8,0,0,0,0,45.5,34.5,14.5,0,0,0,,0,0,0,0,0,0,0
Boots and Saddles,1937,58,NA,6,37,4.5,0,4.5,4.5,24.5,24.5,14.5,14.5,4.5,0,,0,0,0,0,0,0,0
Border Cafe,1937,67,NA,4,8,14.5,0,24.5,14.5,34.5,0,0,0,0,14.5,,0,0,0,0,0,1,0
Border Phantom,1937,60,NA,5.3,5,0,0,24.5,0,0,24.5,24.5,24.5,0,24.5,,0,0,0,0,0,0,0
Borderland,1937,82,NA,6.7,21,0,0,0,4.5,14.5,4.5,14.5,14.5,4.5,34.5,,0,0,0,0,0,0,0
Born to the West,1937,59,NA,5,102,4.5,4.5,4.5,4.5,24.5,14.5,24.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Boss Didn't Say Good Morning, The",1937,10,NA,4.1,5,0,0,24.5,44.5,0,24.5,0,24.5,0,0,,0,0,0,0,0,0,1
Breakfast for Two,1937,67,NA,6.3,72,0,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
"Bride Wore Red, The",1937,103,NA,6.1,81,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,14.5,,0,0,1,1,0,0,0
Bring on the Girls,1937,11,NA,5.5,5,0,0,24.5,0,44.5,24.5,0,0,0,24.5,,0,0,1,0,0,0,1
Broadway Melody of 1938,1937,110,NA,6.6,140,0,4.5,4.5,4.5,14.5,14.5,34.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
Bulldog Drummond Comes Back,1937,64,NA,5.7,43,0,0,4.5,14.5,4.5,44.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Bulldog Drummond Escapes,1937,67,NA,5.7,53,4.5,0,4.5,4.5,14.5,24.5,34.5,0,4.5,4.5,,0,0,0,0,0,0,0
Bulldog Drummond's Revenge,1937,57,NA,6.2,31,0,0,0,14.5,4.5,44.5,4.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Bunny Mooning,1937,7,NA,5.1,8,0,0,45.5,0,14.5,14.5,0,24.5,0,0,,0,1,0,0,0,0,1
Cafe Metropole,1937,83,NA,6.3,23,0,0,4.5,4.5,0,34.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,1,0
California Straight Ahead!,1937,67,NA,4,23,24.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,0,4.5,,1,0,0,0,0,0,0
Call It a Day,1937,90,NA,6.2,23,0,0,0,4.5,34.5,14.5,34.5,14.5,4.5,0,,0,0,1,0,0,0,0
"Candid Camera Story (Very Candid) of the Metro-Goldwyn-Mayer Pictures 1937 Convention, The",1937,17,NA,9,5,0,0,0,0,0,0,24.5,0,44.5,44.5,,0,0,0,0,1,0,1
Candid Cameramaniacs,1937,9,NA,4.7,7,0,0,14.5,14.5,14.5,14.5,14.5,24.5,0,0,,0,0,1,0,0,0,1
"Candid Candidate, The",1937,6,NA,6.6,9,0,0,0,0,14.5,45.5,0,14.5,14.5,14.5,,0,1,1,0,0,0,1
Captains Courageous,1937,115,1645000,7.7,1123,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
"Car-Tune Portrait, A",1937,7,NA,5.7,13,0,0,34.5,0,0,24.5,34.5,4.5,4.5,0,,0,1,0,0,0,0,1
Cargaison blanche,1937,100,NA,4.4,13,0,14.5,4.5,4.5,14.5,0,24.5,34.5,0,0,,0,0,0,1,0,0,0
"Case of the Stuttering Bishop, The",1937,70,NA,5.6,29,0,0,4.5,4.5,24.5,24.5,24.5,14.5,14.5,0,,0,0,0,1,0,0,0
"Case of the Stuttering Pig, The",1937,8,NA,7.2,17,4.5,0,0,0,4.5,0,24.5,34.5,0,24.5,,0,1,1,0,0,0,1
Cash and Carry,1937,18,NA,7.7,50,0,0,0,4.5,4.5,4.5,24.5,24.5,14.5,24.5,,0,0,1,0,0,0,1
Champagne Waltz,1937,85,NA,7.1,10,0,0,0,14.5,24.5,14.5,24.5,14.5,0,34.5,,0,0,1,0,0,0,0
Charlie Chan at Monte Carlo,1937,71,NA,6.5,154,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,24.5,,0,0,0,0,0,0,0
Charlie Chan at the Olympics,1937,71,NA,7.1,213,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,,0,0,0,0,0,0,0
Charlie Chan on Broadway,1937,68,NA,7.3,164,0,0,0,0,4.5,4.5,14.5,14.5,24.5,24.5,,0,0,0,0,0,0,0
"Cherokee Strip, The",1937,55,NA,5.7,11,0,0,14.5,4.5,14.5,34.5,4.5,0,0,4.5,,0,0,0,0,0,0,0
Chicken a La King,1937,7,NA,4.1,7,0,0,45.5,14.5,14.5,0,14.5,0,0,0,,0,1,1,0,0,0,1
China Passage,1937,65,NA,5,7,0,0,24.5,0,44.5,0,24.5,0,0,0,,0,0,0,0,0,0,0
Clock Cleaners,1937,9,NA,7.9,106,0,0,0,0,4.5,4.5,24.5,24.5,14.5,24.5,,0,1,1,0,0,0,1
Confession,1937,87,NA,7.5,70,0,0,4.5,4.5,4.5,14.5,14.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
Conquest,1937,113,2732000,6.7,163,0,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,4.5,,0,0,0,1,0,1,0
County Fair,1937,72,NA,4.1,8,0,14.5,14.5,34.5,14.5,14.5,14.5,0,0,0,,0,0,0,1,0,0,0
Criminal Lawyer,1937,72,NA,5.6,20,0,4.5,0,24.5,24.5,24.5,24.5,4.5,0,0,,0,0,0,1,0,0,0
Daily Beauty Rituals,1937,5,NA,5,9,0,0,0,0,84.5,0,0,0,0,14.5,,0,0,0,0,1,0,1
"Damsel in Distress, A",1937,98,1035000,6.9,181,0,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,1,0,0,1,0
Danger Patrol,1937,59,NA,5.9,10,0,0,0,14.5,24.5,64.5,14.5,0,0,0,,0,0,0,1,0,0,0
Danger-Love at Work,1937,84,NA,5.5,5,0,0,0,0,44.5,24.5,24.5,24.5,0,0,,0,0,1,0,0,0,0
Dangerous Number,1937,71,NA,4.5,23,4.5,4.5,0,24.5,14.5,24.5,14.5,0,0,4.5,,0,0,1,0,0,0,0
Dark Journey,1937,77,NA,5.9,90,0,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,0,0,1,0
Dark Manhattan,1937,70,24900,5.1,11,4.5,0,0,14.5,14.5,4.5,4.5,24.5,0,4.5,,0,0,0,1,0,0,0
Daughter of Shanghai,1937,63,NA,5.9,11,4.5,0,4.5,0,4.5,24.5,14.5,14.5,0,4.5,,0,0,0,1,0,0,0
"Day at the Races, A",1937,105,NA,7.5,2448,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
Dead End,1937,93,900000,7.5,750,4.5,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,14.5,,0,0,0,1,0,0,0
Decathlon Champion: The Story of Glenn Morris,1937,10,NA,7.1,7,0,0,0,0,14.5,0,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,1
Deputat Baltiki,1937,96,NA,6.3,7,0,0,0,0,0,24.5,14.5,0,24.5,24.5,,0,0,0,1,0,0,0
"Descobrimento do Brasil, O",1937,62,NA,6.3,7,0,0,0,0,44.5,14.5,0,14.5,0,24.5,,0,0,0,0,0,0,0
Devil Diamond,1937,61,NA,5.6,8,24.5,0,0,0,24.5,24.5,14.5,14.5,0,0,,1,0,0,0,0,0,0
"Devil's Saddle Legion, The",1937,52,NA,4.9,18,14.5,14.5,14.5,14.5,14.5,34.5,4.5,0,0,0,,0,0,0,0,0,0,0
Dexterity,1937,9,NA,6.5,7,0,0,0,14.5,24.5,14.5,0,14.5,14.5,14.5,,0,0,0,0,1,0,1
Dinner at the Ritz,1937,77,NA,5.7,44,0,0,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,1,0
Ditto,1937,17,NA,6.6,9,0,0,0,0,14.5,34.5,44.5,14.5,0,0,,0,0,1,0,0,0,1
Dizzy Doctors,1937,20,NA,7.7,70,4.5,0,0,4.5,0,14.5,14.5,24.5,14.5,34.5,,0,0,1,0,0,0,1
Doctor Syn,1937,78,NA,5.6,33,0,0,4.5,4.5,34.5,24.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Dog Daze,1937,7,NA,6.2,11,0,0,4.5,0,0,45.5,24.5,0,4.5,0,,0,1,1,0,0,0,1
Don Donald,1937,8,NA,7.4,62,0,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,24.5,,0,1,1,0,0,0,1
Don't Tell the Wife,1937,62,NA,5.5,12,4.5,0,0,14.5,14.5,24.5,14.5,4.5,0,4.5,,0,0,1,0,0,0,0
Donald's Ostrich,1937,9,NA,6.7,65,4.5,0,4.5,4.5,24.5,14.5,24.5,14.5,4.5,4.5,,0,1,1,0,0,0,1
Double Talk,1937,10,NA,5.8,9,0,0,14.5,0,34.5,24.5,14.5,24.5,0,0,,0,0,0,0,0,0,1
Double Wedding,1937,87,NA,7.1,126,0,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,1,0,0,0,0
Double or Nothing,1937,90,NA,6.9,12,0,0,0,0,4.5,24.5,44.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Draegerman Courage,1937,58,NA,5.9,29,14.5,14.5,0,14.5,4.5,34.5,24.5,4.5,0,0,,0,0,0,1,0,0,0
Du Barry Did All Right,1937,22,NA,6.1,5,0,24.5,0,0,0,44.5,0,0,24.5,24.5,,0,0,1,0,0,0,1
Dybuk,1937,108,NA,6,33,0,0,4.5,4.5,4.5,14.5,4.5,24.5,4.5,24.5,,0,0,0,0,0,0,0
Early Amateur Sound Film,1937,4,NA,6.2,7,0,0,0,0,44.5,14.5,14.5,24.5,0,0,,0,0,0,0,1,0,1
Easy Living,1937,88,NA,7.6,223,4.5,4.5,0,4.5,4.5,4.5,14.5,34.5,14.5,24.5,,0,0,1,0,0,1,0
Ebb Tide,1937,94,NA,6.8,14,0,0,4.5,0,0,4.5,34.5,24.5,4.5,24.5,,0,0,0,0,0,0,0
"Edge of the World, The",1937,74,NA,7.5,139,0,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Egghead Rides Again,1937,7,NA,6.6,18,4.5,4.5,0,4.5,14.5,14.5,24.5,14.5,0,24.5,,0,1,1,0,0,0,1
Elephant Boy,1937,80,NA,6.6,64,0,4.5,4.5,4.5,4.5,24.5,24.5,34.5,4.5,4.5,,0,0,0,1,0,0,0
"Emperor's Candlesticks, The",1937,89,NA,6.6,49,0,4.5,0,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,0,0,0,1,0,1,0
Empty Holsters,1937,62,NA,5.2,8,0,0,24.5,14.5,34.5,14.5,0,0,0,14.5,,0,0,0,0,0,0,0
Enoken no chakiri kinta 'Zen' - Mamayo sandogasa - Ikiha yoiyoi,1937,76,NA,9.1,5,0,0,24.5,24.5,0,0,0,0,0,64.5,,0,0,1,0,0,0,0
Equestrian Acrobatics,1937,8,NA,6.2,5,0,0,0,0,24.5,24.5,24.5,24.5,0,24.5,,0,0,0,0,1,0,1
Ever Since Eve,1937,80,NA,7.2,42,0,0,0,4.5,4.5,24.5,14.5,14.5,4.5,24.5,,0,0,1,0,0,1,0
Every Day's a Holiday,1937,80,NA,6.4,27,0,4.5,0,4.5,14.5,14.5,14.5,14.5,14.5,4.5,,0,0,1,0,0,0,0
Exclusive,1937,85,NA,6,8,0,0,0,0,0,45.5,24.5,14.5,0,14.5,,0,0,0,1,0,0,0
Expensive Husbands,1937,62,NA,6.3,8,0,0,0,24.5,24.5,34.5,0,14.5,0,0,,0,0,1,0,0,1,0
"Family Affair, A",1937,69,190000,6.7,57,0,0,0,4.5,14.5,24.5,24.5,24.5,4.5,4.5,,0,0,1,1,0,0,0
Fant,1937,95,NA,6.1,29,0,0,4.5,4.5,4.5,14.5,24.5,14.5,4.5,24.5,,0,0,0,1,0,0,0
"Fella with the Fiddle, The",1937,7,NA,6.8,10,0,0,0,0,14.5,24.5,45.5,14.5,0,14.5,,0,1,1,0,0,0,1
Fermo con le mani!,1937,73,NA,7.2,7,0,0,0,0,24.5,44.5,14.5,0,0,14.5,,0,0,1,0,0,0,0
Fight for Your Lady,1937,67,NA,5.4,18,0,0,4.5,14.5,14.5,24.5,14.5,14.5,0,4.5,,0,0,1,0,0,0,0
Fire Over England,1937,92,NA,6.5,157,0,4.5,4.5,4.5,4.5,24.5,24.5,24.5,4.5,14.5,,0,0,0,0,0,0,0
"Firefly, The",1937,131,NA,6.4,56,0,0,4.5,4.5,14.5,14.5,4.5,24.5,24.5,14.5,,0,0,0,0,0,1,0
First Lady,1937,83,NA,6.5,35,0,0,4.5,0,14.5,24.5,34.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Fishy Tales,1937,11,NA,7,22,0,0,4.5,4.5,0,4.5,34.5,24.5,4.5,4.5,,0,0,1,0,0,0,1
Flight From Glory,1937,67,NA,6.2,19,0,14.5,0,4.5,14.5,24.5,34.5,4.5,0,14.5,,0,0,0,1,0,0,0
Fly Away Baby,1937,60,NA,5.8,39,0,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,1,0,0,0
"Football Toucher Downer, The",1937,6,NA,7.2,10,0,0,14.5,0,0,14.5,44.5,14.5,0,34.5,,0,1,1,0,0,0,1
"Footloose Heiress, The",1937,59,NA,6.2,5,0,0,24.5,0,0,24.5,64.5,0,0,0,,0,0,1,0,0,1,0
Forty Naughty Girls,1937,63,NA,6,28,0,0,0,4.5,14.5,34.5,14.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
Fowl Play,1937,7,NA,6.4,5,0,0,0,0,0,44.5,0,24.5,0,44.5,,0,1,1,0,0,0,1
Gangway,1937,90,NA,5.9,15,0,0,4.5,4.5,14.5,0,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
Gasparone,1937,80,NA,5.6,17,0,4.5,0,14.5,4.5,4.5,44.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Get Rich Quick Porky,1937,7,NA,5.8,17,4.5,0,0,14.5,4.5,24.5,24.5,14.5,0,4.5,,0,1,1,0,0,0,1
"Girl's Best Years, A",1937,19,NA,5.2,9,0,0,0,24.5,34.5,24.5,14.5,0,14.5,0,,0,0,1,0,0,1,1
"Git Along, Little Dogies",1937,68,NA,5.7,17,0,4.5,0,14.5,14.5,44.5,14.5,0,14.5,0,,0,0,0,0,0,0,0
Glove Taps,1937,11,NA,8.3,24,0,0,0,0,4.5,4.5,14.5,44.5,14.5,14.5,,0,0,1,0,0,0,1
"Go Getter, The",1937,92,NA,6.6,17,0,0,0,0,4.5,24.5,24.5,14.5,14.5,4.5,,0,0,1,0,0,1,0
God's Country and the Woman,1937,85,NA,5.9,35,0,0,0,14.5,14.5,14.5,34.5,4.5,4.5,14.5,,0,0,0,1,0,1,0
"Good Earth, The",1937,138,2800000,7.9,473,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
"Good Morning, Boys",1937,79,NA,7,49,0,0,0,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
"Grand Bounce, The",1937,11,NA,6.4,11,0,0,0,0,4.5,14.5,44.5,0,0,24.5,,0,0,0,0,0,0,1
"Grande illusion, La",1937,114,NA,8.3,5020,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,,0,0,0,1,0,0,0
"Great Barrier, The",1937,83,NA,5.7,15,4.5,0,4.5,14.5,24.5,14.5,24.5,4.5,4.5,0,,0,0,0,0,0,0,0
"Great Garrick, The",1937,89,NA,6.8,65,0,0,4.5,0,4.5,24.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,1,0
"Great O'Malley, The",1937,71,NA,6.7,52,4.5,4.5,0,4.5,14.5,14.5,44.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Green Cockatoo, The",1937,65,NA,4.9,8,0,0,24.5,14.5,0,24.5,0,14.5,0,24.5,,0,0,0,0,0,0,0
Green Fields,1937,99,8000,6.2,25,0,0,4.5,4.5,4.5,34.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,1,0
Green Light,1937,85,NA,5.8,53,0,4.5,0,4.5,14.5,24.5,24.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
"Grips, Grunts and Groans",1937,19,NA,7.8,90,4.5,0,4.5,0,0,14.5,14.5,24.5,14.5,34.5,,0,0,1,0,0,0,1
Gueule d'amour,1937,94,NA,7.2,48,0,0,4.5,4.5,4.5,4.5,24.5,34.5,14.5,14.5,,0,0,0,0,0,0,0
Guns of the Pecos,1937,56,NA,5.4,14,0,0,4.5,4.5,34.5,14.5,24.5,4.5,0,4.5,,0,0,0,0,0,0,0
Gunsmoke Ranch,1937,53,35000,4.9,8,0,0,14.5,24.5,34.5,14.5,14.5,0,0,0,,0,0,0,0,0,0,0
"Habanera, La",1937,100,NA,5.7,56,0,4.5,0,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Hawaiian Holiday,1937,8,NA,7.2,67,0,0,0,4.5,4.5,24.5,14.5,14.5,14.5,14.5,,0,1,1,0,0,0,1
Head Over Heels,1937,84,NA,6.1,7,0,0,0,0,14.5,14.5,0,74.5,0,0,,0,0,0,0,0,0,0
Heidi,1937,88,NA,7.2,344,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
Her Husband's Secretary,1937,61,NA,5.9,5,0,24.5,0,24.5,24.5,24.5,24.5,0,0,0,,0,0,0,1,0,0,0
Hi De Ho,1937,11,NA,6.4,15,0,0,0,4.5,14.5,24.5,14.5,44.5,0,4.5,,0,0,0,0,0,0,1
High Flyers,1937,70,NA,7.8,16,4.5,0,0,0,4.5,4.5,34.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
"High, Wide, and Handsome",1937,110,1900000,7,24,0,0,0,4.5,4.5,14.5,14.5,34.5,4.5,14.5,,0,0,0,0,0,0,0
Hills of Old Wyoming,1937,78,NA,7.6,18,0,0,0,0,4.5,14.5,14.5,14.5,14.5,34.5,,0,0,0,0,0,0,0
History Is Made at Night,1937,97,NA,7.1,154,0,0,4.5,4.5,4.5,4.5,24.5,14.5,14.5,24.5,,0,0,0,1,0,1,0
Hit the Saddle,1937,57,NA,5,6,0,0,14.5,0,45.5,14.5,14.5,0,0,0,,0,0,0,0,0,0,0
Hittin' the Trail,1937,58,NA,5.3,5,0,0,0,0,24.5,24.5,24.5,44.5,0,0,,0,0,0,0,0,0,0
Hitting a New High,1937,85,NA,4.8,26,4.5,14.5,0,24.5,4.5,14.5,14.5,4.5,0,4.5,,0,0,1,0,0,0,0
Hollywood Hotel,1937,109,NA,5.4,53,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,0,0,1,0
Hollywood Party,1937,21,NA,5.8,9,0,0,14.5,14.5,24.5,34.5,0,24.5,0,0,,0,0,1,0,0,0,1
"Homme de nulle part, L'",1937,83,NA,6.7,8,0,0,0,0,24.5,0,24.5,14.5,34.5,0,,0,0,0,1,0,0,0
Hong Kong: 'The Hub of the Orient',1937,8,NA,5.5,10,0,0,0,24.5,24.5,34.5,14.5,14.5,0,14.5,,0,0,0,0,1,0,1
Hoosier Schoolboy,1937,62,NA,5.9,15,0,0,14.5,24.5,4.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Hopalong Rides Again,1937,65,NA,7.2,20,0,0,0,0,14.5,24.5,14.5,14.5,14.5,34.5,,0,0,0,0,0,0,0
Hospitaliky,1937,5,NA,7.1,9,0,0,0,14.5,0,14.5,24.5,34.5,24.5,0,,0,1,1,0,0,0,1
"Hot Air Salesman, The",1937,6,NA,6.2,6,0,0,0,34.5,0,34.5,14.5,0,0,14.5,,0,1,0,0,0,0,1
House Cleaning Blues,1937,6,NA,6.7,22,0,0,0,0,0,45.5,4.5,14.5,0,24.5,,0,1,1,0,0,0,1
How to Start the Day,1937,10,NA,7.1,12,0,4.5,0,0,0,44.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,1
How to Undress In Front of Your Husband,1937,20,NA,2.9,11,14.5,14.5,14.5,4.5,0,4.5,4.5,0,0,14.5,,0,0,0,1,0,0,1
"Hurricane, The",1937,103,2000000,7,232,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,1,0,0,1,0,0,0
I Cover the War,1937,68,70000,3.4,22,34.5,4.5,4.5,4.5,4.5,4.5,34.5,0,4.5,4.5,,1,0,0,0,0,0,0
I Likes Babies and Infinks,1937,7,NA,6.5,20,0,0,4.5,14.5,4.5,24.5,14.5,24.5,14.5,14.5,,0,1,1,0,0,0,1
I Met Him in Paris,1937,86,NA,7.3,9,0,0,0,0,14.5,14.5,24.5,34.5,0,24.5,,0,0,1,0,0,1,0
I Never Changes My Altitude,1937,6,NA,6.8,17,0,0,0,14.5,4.5,34.5,14.5,4.5,0,24.5,,0,1,1,0,0,0,1
I Only Have Eyes for You,1937,6,NA,6.7,14,0,4.5,0,0,4.5,24.5,14.5,44.5,4.5,0,,0,1,1,0,0,0,1
I Wanna Be a Sailor,1937,7,NA,6.3,11,4.5,0,0,0,14.5,0,14.5,44.5,0,4.5,,0,1,1,0,0,0,1
