title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
Arresting Gena,1997,90,NA,2.7,22,14.5,4.5,14.5,4.5,4.5,4.5,14.5,14.5,14.5,0,,0,0,0,1,0,0,0
"Art of Salesmanship, The",1997,12,NA,8.2,21,4.5,0,4.5,4.5,4.5,4.5,4.5,4.5,14.5,34.5,,0,0,1,0,0,0,1
Artemisia,1997,98,NA,7,579,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
Arunachalam,1997,166,NA,3.8,19,14.5,14.5,14.5,14.5,4.5,4.5,0,4.5,4.5,24.5,,0,0,0,0,0,0,0
As Good as It Gets,1997,139,50000000,7.7,47441,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,PG-13,0,0,1,1,0,1,0
Assassin(s),1997,128,NA,6.4,428,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Assistant, The",1997,116,NA,5.3,81,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Asylum,1997,90,NA,5.1,88,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Attack of the Hungry Hungry Nipples,1997,4,NA,4.2,14,4.5,0,4.5,0,0,0,0,4.5,24.5,45.5,,0,1,0,0,0,0,1
Audition,1997,104,NA,6.5,102,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,14.5,,0,0,0,0,0,0,0
Auguri professore,1997,105,NA,7.2,54,0,0,0,4.5,4.5,4.5,34.5,24.5,14.5,4.5,,0,0,1,0,0,0,0
Austin Powers: International Man of Mystery,1997,94,17000000,7,33755,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,PG-13,1,0,1,0,0,0,0
Autoportret z kochanka,1997,90,NA,5.6,19,4.5,14.5,0,0,14.5,14.5,14.5,24.5,4.5,14.5,,0,0,0,0,0,1,0
"Avrio tha xeroume, Dharma Blue Bums",1997,110,NA,7.5,6,0,0,14.5,0,14.5,0,0,14.5,14.5,34.5,,0,0,0,0,0,0,0
Ayn Rand: A Sense of Life,1997,145,NA,6.1,139,4.5,4.5,0,4.5,4.5,4.5,14.5,14.5,4.5,44.5,,0,0,0,0,1,0,0
Ayneh,1997,95,NA,7.5,156,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
B*A*P*S,1997,91,NA,3.5,572,24.5,14.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,PG-13,0,0,1,0,0,0,0
Ba'al Ba'al Lev,1997,35,NA,6.5,15,0,0,0,0,4.5,4.5,0,14.5,14.5,64.5,,0,0,0,0,0,0,1
Babes in Toyland,1997,74,NA,3.6,44,14.5,0,24.5,4.5,34.5,4.5,4.5,4.5,4.5,14.5,,0,1,0,0,0,0,0
Bach Cello Suite #1: The Music Garden,1997,60,NA,3.1,11,14.5,0,0,0,0,4.5,14.5,24.5,4.5,14.5,,0,0,0,0,0,0,0
Bach Cello Suite #2: The Sound of Carceri,1997,55,NA,2.8,13,24.5,4.5,4.5,0,4.5,0,4.5,14.5,4.5,24.5,,0,0,0,0,0,0,0
Bach Cello Suite #3: Falling Down Stairs,1997,55,NA,2.9,13,24.5,0,0,0,0,0,0,34.5,14.5,24.5,,0,0,0,0,0,0,0
Bach Cello Suite #4: Sarabande,1997,56,NA,6.4,66,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Bach Cello Suite #5: Struggle for Hope,1997,55,NA,2.5,18,34.5,0,0,0,4.5,4.5,4.5,14.5,24.5,14.5,,0,0,0,0,0,0,0
Bach Cello Suite #6: Six Gestures,1997,58,NA,2.1,15,14.5,4.5,0,4.5,4.5,4.5,4.5,4.5,4.5,44.5,,0,0,0,0,0,0,0
Bacheha-Ye aseman,1997,89,180000,7.6,1499,4.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,34.5,,0,0,1,1,0,0,0
Back in Business,1997,93,NA,4.1,93,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,R,1,0,0,0,0,0,0
Back in Trouble,1997,95,NA,4,18,14.5,4.5,4.5,14.5,4.5,14.5,14.5,14.5,0,14.5,,1,0,1,0,0,0,0
Bad Baby,1997,79,NA,3.4,8,14.5,0,0,14.5,0,14.5,14.5,14.5,14.5,24.5,,0,1,1,0,0,0,0
Bad Bosses Go to Hell,1997,6,NA,4.6,35,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,1
Bad Day On the Block,1997,104,NA,4.8,356,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,R,0,0,0,0,0,0,0
Bad Manners,1997,88,NA,6.3,140,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,R,0,0,0,1,0,0,0
"Bague, La",1997,7,NA,5.6,5,0,0,0,44.5,0,44.5,24.5,0,0,0,,0,0,0,0,0,0,1
Baile Perfumado,1997,93,NA,7.9,68,4.5,4.5,0,0,4.5,4.5,14.5,14.5,14.5,34.5,,0,0,0,1,0,0,0
Bajo Bandera,1997,109,NA,5.1,30,14.5,0,0,14.5,4.5,34.5,24.5,4.5,24.5,0,,0,0,0,0,0,0,0
Balkanska pravila,1997,116,NA,4.7,23,14.5,4.5,4.5,4.5,14.5,0,4.5,4.5,24.5,14.5,,0,0,0,1,0,0,0
"Ballade de Titus, La",1997,90,NA,4.1,6,14.5,0,34.5,0,14.5,0,0,0,0,34.5,,0,0,1,0,0,0,0
Ballermann 6,1997,95,NA,3.7,324,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Ballet for Life,1997,60,NA,9,12,0,0,0,0,4.5,0,4.5,14.5,0,64.5,,0,0,0,0,0,0,0
Balls,1997,5,NA,8.8,6,0,0,0,14.5,0,0,0,0,14.5,64.5,,0,1,0,0,0,0,1
Bandits,1997,110,NA,6.3,1065,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,R,0,0,0,1,0,0,0
Bandyta,1997,102,NA,5.9,95,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
Banzai,1997,83,NA,2.6,29,34.5,14.5,24.5,4.5,4.5,14.5,14.5,0,0,0,,0,0,1,0,0,0,0
Barbara,1997,143,NA,4.8,125,4.5,4.5,4.5,4.5,14.5,4.5,4.5,24.5,4.5,24.5,,0,0,0,0,0,0,0
Barn of the Blood Llama,1997,79,NA,1.9,37,45.5,4.5,4.5,4.5,4.5,4.5,0,4.5,4.5,14.5,,0,0,1,0,0,0,0
Barracuda,1997,94,NA,6,127,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
Bartender,1997,88,NA,4.7,21,24.5,0,0,0,4.5,4.5,0,4.5,14.5,34.5,,0,0,0,1,0,0,0
"Bassin de J.W., Le",1997,125,NA,3.8,43,14.5,4.5,4.5,14.5,4.5,4.5,14.5,14.5,4.5,24.5,,0,0,1,0,0,0,0
Batang PX,1997,113,NA,7.6,5,0,0,0,0,0,24.5,44.5,24.5,0,24.5,,0,0,0,1,0,0,0
Batman & Robin,1997,125,110000000,3.6,28457,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,PG-13,1,0,0,0,0,0,0
Battle of the Sexes,1997,5,NA,5.4,42,4.5,4.5,4.5,4.5,4.5,14.5,24.5,4.5,4.5,14.5,,0,0,1,0,0,0,1
Baunsu ko gaurusu,1997,110,NA,7,203,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
Bean,1997,90,22000000,5.4,9018,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,PG-13,0,0,1,0,0,0,0
"Beautician and the Beast, The",1997,118,NA,4.9,1213,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,PG,0,0,1,0,0,1,0
"Bedtime Story, A",1997,13,NA,1.6,16,34.5,24.5,4.5,14.5,0,0,0,0,4.5,14.5,,0,0,1,0,0,0,1
Below Utopia,1997,83,NA,4.7,256,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,R,0,0,0,1,0,0,0
Bent,1997,108,NA,6.8,854,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,R,0,0,0,1,0,0,0
Bent familia,1997,105,NA,5.2,19,4.5,0,4.5,4.5,4.5,24.5,14.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
Best Man: 'Best Boy' and All of Us Twenty Years Later,1997,90,NA,5.2,25,4.5,0,0,0,4.5,14.5,14.5,34.5,4.5,24.5,,0,0,0,0,1,0,0
Best Men,1997,90,NA,5.6,787,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,1,0,1,1,0,0,0
"Better Place, A",1997,87,100000,5.8,447,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,,0,0,0,1,0,0,0
Better Than Ever,1997,85,NA,5.2,5,0,0,44.5,0,24.5,0,24.5,24.5,0,0,,1,0,1,0,0,0,0
Betty,1997,87,NA,5.4,36,4.5,4.5,4.5,4.5,4.5,4.5,24.5,4.5,14.5,24.5,,0,0,1,0,0,0,0
Between the Lies,1997,90,NA,3,20,24.5,14.5,14.5,4.5,14.5,0,14.5,0,14.5,24.5,R,0,0,0,1,0,0,0
Beverly Hills Ninja,1997,88,NA,4.7,3468,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,PG-13,1,0,1,0,0,0,0
Beyond Barbed Wire,1997,88,NA,7.7,21,0,0,0,0,0,4.5,4.5,34.5,14.5,34.5,,0,0,0,0,1,0,0
Beyond Suspicion,1997,44,NA,1.9,11,24.5,0,4.5,4.5,4.5,24.5,0,0,4.5,4.5,,0,0,0,0,0,0,1
"Big Brass Ring, The",1997,6,NA,4.5,24,4.5,4.5,4.5,34.5,4.5,24.5,4.5,4.5,0,14.5,,0,0,0,0,0,0,1
"Big Empty, The",1997,96,NA,5.5,47,4.5,4.5,0,4.5,4.5,14.5,4.5,14.5,14.5,34.5,,0,0,0,0,0,0,0
"Big One, The",1997,91,NA,7.5,2395,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,PG-13,0,0,1,0,1,0,0
"Big Pickle, The",1997,14,NA,6.2,10,24.5,24.5,0,0,0,0,0,14.5,24.5,34.5,,0,0,1,0,0,0,1
Bikini Hotel,1997,95,NA,2.9,74,34.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,,0,0,1,0,0,0,0
Bikini Summer III: South Beach Heat,1997,87,NA,3.3,55,34.5,14.5,4.5,4.5,4.5,0,4.5,0,4.5,24.5,R,0,0,1,0,0,0,0
Bimbo Movie Bash,1997,90,NA,2.5,93,24.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,14.5,R,0,0,1,0,0,0,0
Biological Maintenance Department,1997,10,NA,6.7,24,4.5,0,0,4.5,4.5,4.5,14.5,4.5,14.5,44.5,,0,0,0,0,0,0,1
"Bit of Scarlet, A",1997,70,NA,5.5,6,14.5,0,0,14.5,34.5,14.5,0,0,0,14.5,,0,0,0,0,1,0,0
Bite,1997,7,NA,9,5,0,0,0,0,24.5,0,0,0,0,84.5,,0,0,0,0,0,0,1
Black & White & Red All Over,1997,97,NA,2.8,14,24.5,4.5,0,4.5,0,24.5,4.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Black Circle Boys,1997,101,NA,4,284,14.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,R,0,0,0,1,0,0,0
Black Dawn,1997,102,NA,3.8,55,14.5,14.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,1,0,0,0,0,0,0
Black Scorpion II: Aftershock,1997,85,NA,3.3,164,24.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,14.5,R,1,0,0,0,0,0,0
Black Sea Raid,1997,82,NA,2.2,23,44.5,14.5,14.5,4.5,4.5,0,0,4.5,4.5,4.5,,1,0,0,0,0,0,0
Black Thunder,1997,85,NA,3.5,96,14.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,0,4.5,R,1,0,0,1,0,0,0
"Blackout, The",1997,98,NA,4.4,526,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,R,0,0,0,1,0,0,0
Blackrock,1997,103,NA,5.7,234,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
