title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
"Al lupo, al lupo",1992,125,NA,4.9,94,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Aladdin,1992,90,28000000,7.6,22499,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,,0,1,1,0,0,0,0
Alaecheung yeojawa wicheung namja,1992,102,NA,2.2,5,64.5,24.5,0,24.5,0,0,0,0,0,0,,0,0,0,0,0,1,0
Alan & Naomi,1992,96,NA,6,125,4.5,4.5,4.5,4.5,4.5,4.5,24.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
Albert souffre,1992,105,NA,3.3,20,14.5,4.5,14.5,4.5,4.5,4.5,0,14.5,4.5,44.5,,0,0,0,0,0,0,0
Alex's Apartment,1992,80,45000,6.8,6,0,0,0,0,14.5,34.5,14.5,14.5,14.5,0,,0,0,0,0,0,0,0
Alibi perfetto,1992,100,NA,5.1,8,0,0,14.5,0,24.5,34.5,24.5,0,0,0,,0,0,0,0,0,0,0
All About Lurleen,1992,19,NA,8.6,111,4.5,0,0,0,0,0,0,4.5,0,94.5,,0,0,0,0,0,0,1
All Hands on Dick,1992,84,NA,8.6,5,0,0,0,0,24.5,0,0,0,44.5,44.5,,0,0,0,0,0,0,0
All the Great Operas in 10 Minutes,1992,9,NA,8.7,10,34.5,0,0,0,0,0,0,0,0,74.5,,0,1,1,0,1,0,1
Almost Pregnant,1992,90,NA,4.7,157,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
"Altra vita, Un'",1992,95,NA,7.3,17,0,0,0,0,0,14.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
"Amant, L'",1992,111,NA,6.5,2046,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,0,1,0,1,0
American Heart,1992,113,NA,6.6,435,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
American History,1992,5,NA,4.2,25,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,0,44.5,,0,1,1,0,1,0,1
American Me,1992,125,16000000,6.6,697,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
"Amiche del cuore, Le",1992,110,NA,6.4,22,4.5,0,4.5,0,4.5,44.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Amo tu cama rica,1992,95,NA,6.7,109,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,14.5,,0,0,1,0,0,0,0
Amoklauf,1992,65,NA,3.3,38,44.5,0,0,4.5,4.5,4.5,4.5,4.5,14.5,24.5,,0,0,0,0,0,0,0
Amoureuse,1992,99,NA,6.1,30,4.5,0,0,14.5,14.5,14.5,44.5,14.5,0,0,,0,0,0,0,0,0,0
Angel of Fury,1992,77,NA,3.2,38,24.5,4.5,14.5,14.5,4.5,4.5,14.5,4.5,4.5,4.5,,1,0,0,0,0,0,0
"Angelo con la pistola, L'",1992,111,NA,4.9,6,14.5,14.5,14.5,0,14.5,14.5,0,14.5,0,0,,0,0,0,1,0,0,0
Anima Mundi,1992,28,NA,7.9,162,4.5,4.5,0,0,4.5,4.5,4.5,24.5,24.5,34.5,,0,0,0,0,1,0,1
Animal Instincts,1992,95,NA,4.4,219,4.5,4.5,14.5,4.5,14.5,4.5,4.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
"Ankor, eshchyo ankor!",1992,104,NA,5.6,37,4.5,4.5,4.5,4.5,4.5,14.5,0,14.5,4.5,34.5,,0,0,1,1,0,0,0
Anlian taohuayuan,1992,107,NA,5.3,28,4.5,0,4.5,4.5,0,0,4.5,24.5,24.5,24.5,,0,0,1,0,0,0,0
Another Girl Another Planet,1992,62,NA,4.8,30,0,14.5,14.5,0,4.5,14.5,14.5,14.5,4.5,24.5,,0,0,0,0,0,0,0
Are We Still Married,1992,3,NA,7.5,47,0,0,0,4.5,4.5,14.5,14.5,34.5,14.5,14.5,,0,0,0,0,0,0,1
Armed for Action,1992,88,NA,3.9,14,45.5,4.5,4.5,0,14.5,0,4.5,4.5,0,0,,1,0,0,0,0,0,0
Article 99,1992,100,NA,5.8,649,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,1,0,0,0
Assassins...,1992,14,NA,4.7,59,24.5,0,0,4.5,4.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,1
Assault Platoon,1992,92,NA,1.6,5,64.5,44.5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
"Atlantide, L'",1992,107,NA,5.2,13,4.5,0,0,24.5,14.5,4.5,4.5,4.5,34.5,0,,0,0,0,1,0,0,0
"Attendant, The",1992,8,NA,5.9,7,0,0,0,24.5,0,24.5,24.5,0,14.5,0,,0,0,0,0,0,0,1
Au pays des Juliets,1992,92,NA,6.5,8,14.5,0,0,14.5,24.5,14.5,24.5,0,14.5,0,,0,0,0,1,0,0,0
Avetik,1992,100,NA,5.9,11,0,0,0,14.5,4.5,24.5,0,0,14.5,24.5,,0,0,0,1,0,0,0
Ba Xian fan dian zhi ren rou cha shao bao,1992,96,NA,6.5,297,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
"Babe, The",1992,115,NA,5.5,1399,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Babnik-2,1992,74,NA,1.9,7,24.5,14.5,14.5,0,14.5,14.5,0,0,0,14.5,,0,0,1,0,0,0,0
Back in the U.S.S.R.,1992,87,NA,4.6,108,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Back to the USSR - takaisin ryssiin,1992,94,NA,4.6,31,14.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,4.5,4.5,,0,0,0,0,0,0,0
Bad Channels,1992,88,NA,3.4,119,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Bad Lieutenant,1992,98,NA,6.6,4345,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
"Bal des casse-pieds, Le",1992,99,NA,5.9,104,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Balanta,1992,105,NA,7.7,282,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,45.5,,0,0,0,1,0,0,0
Balti armastuslood,1992,96,NA,7.7,10,14.5,0,0,0,0,14.5,14.5,24.5,0,45.5,,0,0,0,1,0,0,0
Baraka,1992,96,NA,7.7,2987,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,44.5,,0,0,0,0,1,0,0
"Barlow Affair, The",1992,75,NA,6.3,18,4.5,0,0,4.5,0,14.5,14.5,24.5,14.5,34.5,,0,0,0,0,0,0,0
Basic Instinct,1992,128,49000000,6.7,19520,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,R,0,0,0,0,0,0,0
Basket Case 3: The Progeny,1992,90,NA,3.7,214,24.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
"Basse cour, La",1992,5,NA,7.6,11,0,4.5,0,0,0,14.5,4.5,24.5,24.5,4.5,,0,1,0,0,0,0,1
Batman Returns,1992,126,80000000,6.5,23010,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,,1,0,0,0,0,1,0
Bayani,1992,82,NA,8.7,7,0,0,0,0,0,0,24.5,14.5,14.5,44.5,,0,0,0,0,0,0,0
Beau fixe,1992,92,NA,6.1,47,4.5,4.5,4.5,0,4.5,24.5,24.5,14.5,14.5,4.5,,0,0,0,1,0,0,0
Beethoven,1992,87,NA,5.1,4039,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Being at Home with Claude,1992,85,NA,6.7,175,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
Belle epoque,1992,109,NA,7.2,2248,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,1,0
"Belle histoire, La",1992,210,NA,6.3,225,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,,0,0,0,1,0,1,0
Beltenebros,1992,109,NA,5.6,37,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Benny's Video,1992,105,NA,6.6,299,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"Bet, The",1992,21,NA,6.5,17,0,4.5,4.5,0,14.5,14.5,44.5,0,4.5,14.5,,0,0,0,1,0,0,1
Beta,1992,171,NA,7.1,37,0,4.5,4.5,0,14.5,14.5,24.5,14.5,4.5,24.5,,0,0,0,1,0,1,0
Betty,1992,103,NA,6.8,158,4.5,0,4.5,4.5,4.5,24.5,24.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Beyond 'JFK': The Question of Conspiracy,1992,90,NA,4.8,107,14.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,24.5,,0,0,0,0,1,0,0
Beyond Justice,1992,113,NA,4.2,76,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,0,14.5,,1,0,0,1,0,0,0
Beyond the Call of Duty,1992,85,NA,4.3,31,4.5,14.5,0,4.5,4.5,4.5,4.5,4.5,4.5,34.5,,1,0,0,0,0,0,0
Beyond the Law,1992,108,NA,5.5,744,4.5,4.5,4.5,4.5,4.5,24.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Bezness,1992,100,NA,6.5,22,0,4.5,0,0,4.5,24.5,4.5,34.5,14.5,4.5,,0,0,0,1,0,0,0
Big Girls Don't Cry... They Get Even,1992,96,NA,5.5,269,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
"Bikini Carwash Company, The",1992,87,NA,3.5,361,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,,0,0,1,0,0,0,0
Bikini Summer II,1992,85,NA,3.1,93,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Billy Nayer,1992,3,NA,8,8,0,0,0,0,0,0,14.5,45.5,0,34.5,,0,1,0,0,0,0,1
"Bionda, La",1992,111,NA,4.3,43,4.5,4.5,14.5,4.5,14.5,24.5,4.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
"Bitches, The",1992,10,NA,6,33,4.5,4.5,0,14.5,4.5,4.5,24.5,34.5,4.5,4.5,,0,0,0,0,0,0,1
Bitter Moon,1992,138,NA,6.8,3085,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Black Harvest,1992,90,NA,8.7,10,0,0,0,0,0,0,14.5,24.5,24.5,45.5,,0,0,0,0,1,0,0
Black Ice,1992,90,NA,4.3,65,4.5,14.5,14.5,14.5,4.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Black to the Promised Land,1992,95,NA,8.3,10,0,14.5,0,0,0,14.5,14.5,14.5,0,64.5,,0,0,0,0,1,0,0
Blame It on the Bellboy,1992,78,NA,4.6,574,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Blast 'Em,1992,103,NA,5.5,25,4.5,4.5,0,14.5,4.5,14.5,34.5,14.5,0,14.5,,0,0,0,0,1,0,0
"Blaue Stunde, Die",1992,87,NA,6.2,55,4.5,4.5,0,4.5,4.5,4.5,34.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
Blind Vision,1992,92,NA,4.2,35,4.5,4.5,14.5,24.5,14.5,4.5,4.5,0,0,14.5,,0,0,0,0,0,0,0
Blinky Bill,1992,80,NA,6.3,53,14.5,0,4.5,0,4.5,14.5,4.5,4.5,4.5,45.5,,0,1,0,0,0,0,0
Blood Symbol,1992,87,NA,3.9,15,14.5,14.5,14.5,4.5,34.5,0,4.5,4.5,0,4.5,,0,0,0,0,0,0,0
Bloodfist III: Forced to Fight,1992,88,NA,3,55,14.5,14.5,4.5,14.5,4.5,14.5,4.5,14.5,4.5,14.5,,1,0,0,0,0,0,0
Bloodfist IV: Die Trying,1992,86,NA,3.6,59,4.5,4.5,14.5,4.5,4.5,14.5,14.5,4.5,4.5,24.5,,1,0,0,0,0,0,0
Bloodlust,1992,85,NA,2.7,49,34.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,14.5,,1,0,0,0,0,0,0
Bloody Mary,1992,7,NA,5.4,12,0,0,4.5,0,34.5,34.5,4.5,14.5,0,0,,0,0,0,0,0,0,1
Blown Away,1992,93,NA,5.1,1340,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,,1,0,0,1,0,1,0
Blue,1992,22,NA,6.2,22,4.5,0,4.5,0,0,4.5,14.5,24.5,14.5,24.5,,0,0,0,0,0,0,1
Blue Ice,1992,105,NA,4.9,319,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,,1,0,0,0,0,0,0
Blue Vengeance,1992,90,NA,5.3,8,14.5,24.5,14.5,0,14.5,0,0,0,0,34.5,,1,0,0,0,0,0,0
Bob Roberts,1992,102,NA,7.1,4317,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
Body Chemistry II: The Voice of a Stranger,1992,84,NA,2.7,64,24.5,14.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Body Trouble,1992,99,NA,1.8,11,34.5,24.5,14.5,4.5,4.5,0,0,0,0,0,,0,0,0,0,0,0,0
Body Waves,1992,80,NA,2.9,58,14.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,14.5,24.5,,0,0,1,0,0,0,0
"Bodyguard, The",1992,130,NA,5.3,11415,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,1,0
Bokuto kidan,1992,116,NA,7,6,0,0,0,0,14.5,14.5,34.5,34.5,0,0,,0,0,0,1,0,0,0
Boomerang,1992,118,42000000,5.1,3530,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,1,0
Border Line,1992,90,NA,6.6,17,0,0,0,14.5,14.5,4.5,4.5,14.5,34.5,14.5,,0,0,0,0,0,0,0
Boris and Natasha,1992,87,NA,3.6,203,14.5,4.5,14.5,14.5,4.5,4.5,14.5,4.5,4.5,14.5,,1,0,1,0,0,0,0
Bound and Gagged: A Love Story,1992,94,NA,4.5,53,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
"Boys of Cellblock Q, The",1992,96,NA,3.5,24,14.5,14.5,24.5,14.5,4.5,4.5,14.5,4.5,0,4.5,,0,0,0,1,0,0,0
Brain Donors,1992,76,NA,5.9,917,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,,0,0,1,0,0,0,0
Braindead,1992,97,3000000,7.5,11552,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,34.5,,0,0,1,0,0,1,0
Breaking and Entering,1992,30,NA,4.4,26,4.5,4.5,4.5,0,74.5,4.5,0,0,0,4.5,,0,0,0,0,0,0,1
Breaking the Rules,1992,100,NA,4.9,139,4.5,4.5,14.5,4.5,4.5,14.5,14.5,14.5,4.5,24.5,,0,0,0,1,0,0,0
Brev til Jonas,1992,45,NA,5.6,6,0,0,0,14.5,14.5,34.5,0,14.5,0,14.5,,0,0,0,0,0,0,0
Bride of Killer Nerd,1992,75,NA,3.5,31,14.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,14.5,24.5,,0,0,1,0,0,0,0
"Bridge, The",1992,102,NA,7.2,28,4.5,0,0,0,0,4.5,14.5,34.5,14.5,34.5,,0,0,0,1,0,0,0
Brother's Keeper,1992,104,NA,7.6,525,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,0,1,0,0
"Bruce Diet, The",1992,25,NA,1.4,9,44.5,24.5,0,14.5,0,0,14.5,14.5,0,0,,0,0,1,0,0,0,1
Bruce Lee and Kung Fu Mania,1992,85,NA,6.3,15,4.5,0,4.5,4.5,4.5,14.5,14.5,4.5,4.5,34.5,,1,0,0,0,1,0,0
Buffy the Vampire Slayer,1992,86,NA,5.4,6825,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,,1,0,1,0,0,0,0
Bulevar revolucije,1992,99,NA,6.7,15,4.5,0,4.5,4.5,0,24.5,24.5,24.5,0,14.5,,0,0,0,1,0,0,0
"Bulto, El",1992,114,NA,7.9,55,0,0,0,0,4.5,14.5,14.5,24.5,34.5,14.5,,0,0,1,1,0,0,0
Buried on Sunday,1992,94,NA,5.4,64,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,14.5,,0,0,1,1,0,0,0
"Burning Moon, The",1992,99,NA,4.1,122,24.5,4.5,4.5,4.5,4.5,4.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Caged - Le prede umane,1992,87,NA,5.2,29,4.5,0,4.5,14.5,4.5,24.5,24.5,14.5,4.5,4.5,,1,0,0,1,0,0,0
Caged Fear,1992,100,NA,4.3,50,4.5,0,14.5,14.5,24.5,4.5,14.5,4.5,4.5,14.5,,1,0,0,0,0,0,0
California Hot Wax,1992,89,NA,3.4,25,14.5,14.5,24.5,14.5,4.5,0,0,4.5,0,14.5,,0,0,1,0,0,0,0
Can It Be Love,1992,90,NA,4,60,4.5,14.5,14.5,14.5,4.5,14.5,14.5,4.5,4.5,24.5,,0,0,1,0,0,0,0
Candyman,1992,99,8000000,6.3,4735,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Canvas,1992,90,NA,3.7,28,24.5,0,14.5,24.5,14.5,14.5,4.5,0,0,4.5,,0,0,0,0,0,0,0
Captain Ron,1992,96,NA,4.8,2656,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Careful,1992,100,NA,7.5,343,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,,0,0,1,0,0,0,0
Carry On Columbus,1992,91,NA,3.2,283,24.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Center of the Web,1992,91,NA,4.5,37,14.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,14.5,14.5,,1,0,0,0,0,0,0
Ch'ing shaonien na cha,1992,127,NA,7.4,234,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Chain of Desire,1992,107,NA,4.1,138,14.5,14.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
Changing Our Minds: The Story of Dr. Evelyn Hooker,1992,77,NA,6.9,10,14.5,14.5,0,0,0,14.5,0,14.5,24.5,44.5,,0,0,0,0,1,0,0
Chaplin,1992,143,NA,6.9,4187,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"Chasse aux papillons, La",1992,114,NA,6.3,85,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,,0,0,0,1,0,0,0
Chavez Ravine,1992,30,NA,6.4,18,0,0,0,0,24.5,24.5,34.5,14.5,0,0,,0,0,0,1,0,0,1
"Chayim Al-Pi Agfa, Ha-",1992,100,NA,7.4,118,4.5,4.5,4.5,4.5,0,4.5,14.5,14.5,24.5,34.5,,0,0,0,1,0,0,0
Chekist,1992,93,NA,6.9,34,4.5,4.5,4.5,4.5,4.5,0,4.5,24.5,24.5,14.5,,0,0,0,1,0,0,0
Chiklo gouyeung,1992,89,NA,6,424,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,R,1,0,0,1,0,0,0
Christopher Columbus: The Discovery,1992,120,NA,4.2,553,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Chyornyy kvadrat,1992,123,NA,5.7,9,0,0,14.5,0,24.5,44.5,14.5,0,0,14.5,,0,0,0,0,0,0,0
City of Joy,1992,132,NA,5.9,940,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Claire of the Moon,1992,107,130000,4.1,208,14.5,4.5,14.5,4.5,4.5,4.5,4.5,14.5,4.5,24.5,,0,0,0,1,0,1,0
Class Act,1992,98,NA,5.1,599,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Classic Queen,1992,80,NA,9.6,39,0,0,0,0,0,0,0,14.5,14.5,74.5,,0,0,0,0,0,0,0
Coleslaw Warehouse,1992,25,NA,7.2,16,4.5,0,0,0,0,14.5,34.5,24.5,14.5,4.5,,0,0,0,0,0,0,1
"Columpio, El",1992,9,NA,7.6,44,4.5,0,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,,0,0,1,0,0,1,1
"Comiche 2, Le",1992,91,NA,4.1,49,14.5,4.5,4.5,24.5,14.5,14.5,4.5,0,4.5,14.5,,0,0,1,0,0,0,0
Como agua para chocolate,1992,105,NA,7.3,3572,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,1,0
Complex World,1992,81,NA,6.6,43,4.5,0,0,4.5,4.5,4.5,4.5,14.5,14.5,45.5,,1,0,1,0,0,0,0
Confessions d'un Barjo,1992,85,NA,5.9,90,4.5,4.5,0,4.5,14.5,24.5,24.5,24.5,4.5,4.5,,0,0,1,1,0,0,0
Confessions of a Male Prostitute,1992,17,NA,8,8,0,14.5,0,0,14.5,0,14.5,0,0,64.5,,0,0,0,1,0,0,1
Confortorio,1992,85,NA,8.1,8,0,14.5,0,0,0,0,0,34.5,14.5,34.5,,0,0,0,0,0,0,0
Consenting Adults,1992,95,NA,5.4,1360,4.5,4.5,4.5,14.5,14.5,24.5,24.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Contact,1992,30,NA,6.2,222,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,0,0,0,1
Conte d'hiver,1992,114,NA,7.3,323,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Cool World,1992,102,NA,4.1,3545,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,1,1,1,0,0,0,0
"Countess Alice, The",1992,81,NA,6.5,26,0,0,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,,0,0,0,1,0,0,0
Coupable d'innocence,1992,110,NA,7.2,11,0,0,0,0,0,4.5,14.5,0,24.5,44.5,,0,0,0,0,0,0,0
Cousin Bobby,1992,70,NA,6.3,39,4.5,0,4.5,4.5,14.5,14.5,34.5,14.5,14.5,4.5,,0,0,0,0,1,0,0
Coyote,1992,99,NA,4,57,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,0,14.5,,0,0,1,1,0,0,0
Crack Glass Eulogy,1992,6,NA,6.4,37,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,14.5,4.5,,0,0,0,0,0,0,1
Crazed,1992,65,NA,7.6,10,0,0,0,0,0,34.5,14.5,24.5,0,44.5,,0,0,0,0,0,0,0
"Crise, La",1992,95,NA,6.4,269,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
Crisis in the Kremlin,1992,85,NA,4,16,14.5,24.5,0,4.5,34.5,0,0,0,0,24.5,,1,0,0,1,0,0,0
CrissCross,1992,100,NA,5.1,297,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Crni bombarder,1992,116,NA,5.1,65,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,34.5,,0,0,0,1,0,0,0
Crossing the Bridge,1992,103,NA,5.9,217,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,4.5,14.5,,0,0,1,1,0,0,0
Crush,1992,115,NA,5.4,152,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Crying Game, The",1992,112,NA,7.3,9524,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,R,0,0,0,1,0,1,0
Csapd le csacsi!,1992,80,NA,8.5,141,0,4.5,4.5,4.5,0,4.5,4.5,4.5,14.5,64.5,,0,0,1,0,0,0,0
Curse of the Catwoman,1992,71,NA,5.5,54,4.5,0,4.5,4.5,4.5,4.5,4.5,14.5,4.5,34.5,,0,0,0,0,0,0,0
"Cutting Edge, The",1992,97,NA,6.5,3735,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
