title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
Laughing Gas,1914,16,NA,6.2,50,0,4.5,4.5,4.5,14.5,34.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,1
Mabel at the Wheel,1914,18,NA,4.7,25,0,4.5,0,44.5,24.5,4.5,24.5,4.5,0,0,,0,0,1,0,0,0,1
Mabel's Busy Day,1914,16,NA,5.3,71,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,1
Mabel's Married Life,1914,17,NA,5.7,51,4.5,4.5,4.5,4.5,14.5,24.5,34.5,4.5,4.5,4.5,,0,0,1,0,0,0,1
Mabel's Strange Predicament,1914,17,NA,5.6,34,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,0,,0,0,1,0,0,0,1
Making a Living,1914,15,NA,5.6,94,4.5,4.5,14.5,4.5,4.5,14.5,24.5,4.5,4.5,14.5,,0,0,1,0,0,0,1
"Masquerader, The",1914,16,NA,5.8,61,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,1
"New Janitor, The",1914,16,NA,6,22,0,0,4.5,0,14.5,24.5,34.5,4.5,4.5,4.5,,0,0,1,0,0,0,1
"Patchwork Girl of Oz, The",1914,81,NA,6,34,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Photo-Drama of Creation,1914,480,NA,8.1,7,0,0,0,0,14.5,14.5,0,0,14.5,45.5,,0,0,0,0,0,0,0
"Property Man, The",1914,31,NA,5.9,21,0,0,4.5,14.5,14.5,34.5,14.5,0,4.5,0,,0,0,1,0,0,0,1
Recreation,1914,7,NA,4.9,18,0,4.5,14.5,14.5,4.5,14.5,24.5,0,0,24.5,,0,0,1,0,0,0,1
"Rounders, The",1914,16,NA,6.2,96,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,1
"Squaw Man, The",1914,72,15450,6.3,41,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Tango Tangles,1914,12,NA,5.9,60,4.5,4.5,4.5,4.5,24.5,24.5,24.5,4.5,0,4.5,,0,0,1,0,0,0,1
Those Love Pangs,1914,16,NA,5.3,52,4.5,4.5,4.5,4.5,34.5,24.5,14.5,4.5,0,4.5,,0,0,1,0,0,0,1
Tillie's Punctured Romance,1914,82,50000,6.3,247,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
"Trip to the Moon, A",1914,14,NA,8.6,57,4.5,4.5,4.5,0,4.5,4.5,4.5,24.5,14.5,34.5,,0,1,1,0,0,0,1
Twenty Minutes of Love,1914,10,NA,6,30,0,0,14.5,4.5,14.5,24.5,24.5,14.5,0,14.5,,0,0,1,0,0,0,1
Uncle Tom's Cabin,1914,54,NA,8,5,24.5,0,0,0,0,0,0,84.5,0,0,,0,0,0,1,0,0,0
"Virginian, The",1914,50,NA,5.8,14,0,0,4.5,14.5,34.5,14.5,24.5,0,0,0,,0,0,0,0,0,0,0
"Wishing Ring: An Idyll of Old England, The",1914,54,NA,7.9,17,0,0,0,0,4.5,14.5,14.5,34.5,14.5,4.5,,0,0,1,1,0,0,0
